movieId,bias,vector,title
266856,-0.261002913418287,"-0.740977041246812,0.585972537211349,-0.166850079070982,-0.180604768693541,-0.139491777246882,0.701529789215293,0.401347297331656,0.0972471086470498,0.259188461558481,-0.226464670485524",The Theory of Everything
4643,-0.22546567021158603,"-0.622474230538668,0.305055266404538,-0.301709390691581,0.285081456090598,0.224410488696052,-0.251171917240446,0.376473101562307,0.197172475637966,0.510984486247354,0.494562050457176",The Guardian
163,-0.20393196341431397,"-0.657504458076159,0.0666618163622207,-0.202953069657802,0.367523539179603,0.371956861855247,0.0781920958919154,0.308442144357953,0.319549886393702,0.215043740317222,-0.0118173214900188",Ocean's Twelve
82702,-0.20377092641139702,"-0.928892345576605,0.362595324420979,-0.282693304387697,-0.134852783910814,0.0673992100112377,0.734784529021536,0.225366838479131,0.141102502512016,0.283455226292256,-0.303188145547541",How to Train Your Dragon 2
62214,-0.28962279154279497,"-0.800216039103434,0.415234304923225,-0.0516134201484342,-0.293144455153641,0.264521943232609,0.53349206323784,0.0795603240087615,0.0752967667282201,0.0681684787199264,0.0120787930011389",Frankenweenie
9383,-0.190315235700465,"-0.00480835096948668,-0.500759585547033,0.0825256742332826,0.0483338112806039,0.200839898095677,-0.451746838356926,0.126224645913807,0.364077248530916,0.156697022143027,0.608826415008645",Hollow Man
26466,-0.30156726408734197,"-0.483619646229829,0.559738588335996,0.0317120106718863,-0.396271783902329,0.520232130493146,0.0687079547429545,0.00905037732475002,0.129865420994156,0.0339960549545875,-0.63067289904233",Triangle
2277,-0.0475019470923393,"-0.109277091567626,-0.378248155549303,-0.148181120328927,0.0498402484484616,0.264618533792954,-0.178028890265231,0.0196866888687969,0.202758216824836,0.166128030249312,0.278269701141174",Bicentennial Man
1903,0.14682616869513299,"-0.192137305200814,0.280197203959262,0.0477916849401677,0.296941923965919,0.498197088449036,-0.377527907353069,-0.200625746803418,0.0765896533265954,-0.262634759053457,0.131828273515855",Vanilla Sky
9715,-0.281442238355702,"0.509495330694594,-0.440214177321684,-0.0111786653700867,0.0240637697414708,-0.438498495416984,-0.185746647588542,-0.151994460570966,0.412714888426593,0.314397795780919,1.01823384720601",Hope Floats
586,0.0267083003148192,"0.620265738140327,-0.252916303222178,0.246816301155359,0.0563940965673792,-0.142263058987566,-0.298892278012933,-0.459732381058006,0.0383132813029933,-0.275620993328737,0.318393033073843",Wag the Dog
10586,-0.125427509360889,"0.720340940897784,-0.73197892208439,-0.123777448469585,-0.419068205538586,-0.0884087463898694,-0.132607987686456,-0.128396641508646,0.361540414777655,0.12295507351621,0.268822288754952",The Ghost and the Darkness
10982,-0.13774085237958802,"-0.608661815826174,0.298071952257371,-0.350327570921811,0.310618024803655,0.189849530708067,0.130803100353492,0.291797742324374,0.0145605343035939,0.255366750600454,0.44280131463503",Hoodwinked!
12509,-0.125025686414251,"0.615754479143801,-0.0304062651620592,0.302225793178578,0.466878380888853,-0.178589118202136,-0.329743003432025,-0.0770522761783753,-0.2764055171323,-0.168233166663174,0.184150058201809",Pollock
3981,-0.00981310541325425,"-0.18651771895954,-0.514026757859566,-0.354220954814012,0.526209754241547,0.0170166267960589,0.0932658001919529,0.0484745447118097,0.591982071795588,0.0877958467353867,0.70372982163246",What Women Want
795,-0.00925044753139204,"0.121704890851391,-0.392826560172047,0.0324862892026201,0.122079373557217,-0.0916839202695176,-0.193145821321957,-0.0548798891285144,0.366592410077233,0.133142903242289,0.624902655444543",City of Angels
2018,0.0740733466047025,"-0.324832434480762,-0.238112960125151,-0.212695379233403,0.447455083142829,-0.278257967079932,-0.0340670517885638,0.216177600114535,0.479331943524383,0.442258507126746,1.19870170845418",The Wedding Planner
74,-0.201204212677469,"-0.446491478207181,0.0242244640036173,-0.17848423384086,0.191857438730447,0.447445599099202,-0.129062788553303,0.169336549458511,0.184336515149437,0.0916754980825533,-0.158395759648486",War of the Worlds
591,-0.15165359871220901,"-0.629226936613187,0.146331344118661,-0.310703562808265,0.248293723356739,0.307281334574354,0.0956553464628101,0.339322107718879,0.298972993686846,0.232820777738064,-0.00967781890218618",The Da Vinci Code
1656,-0.252485847068602,"-0.752625289930899,0.18664300187378,-0.287498369227324,0.204455449402305,0.114068002457407,-0.00633970420714536,0.275391641119635,0.193076088787784,0.422665150000848,0.613170333337646",The Legend of Zorro
11036,0.043317876709059004,"-0.769459620732919,0.16894742711779,-0.369045338920095,0.452388089688918,-0.161387432274114,0.515400259472253,0.440478770208886,0.514501334462089,0.380634121195742,0.508586885856958",The Notebook
57158,-0.271883566505123,"-0.819007716565273,0.173303511721861,-0.310584402899112,-0.0716394368090674,0.159562336016785,0.565601555086943,0.329989485707629,0.117790793228562,0.223816765052998,-0.506255471291595",The Hobbit: The Desolation of Smaug
1427,-0.101035059803963,"-0.602031980482712,0.472212752235711,0.0104362450454519,0.0785988688739044,0.260683960499488,0.14594669671556,0.241812902156886,-0.0390472355325152,0.00806161067565207,-0.321703581874691",Perfume: The Story of a Murderer
1949,-0.269878074820617,"-0.451326000137589,0.807387333456406,0.244780332880558,-0.0857012842792925,0.115761314364472,-0.0302512173330532,0.239615404773301,-0.314877531946101,-0.0870802061105277,-0.229330367504874",Zodiac
1777,-0.179490424334674,"-0.0694883733120285,0.283899642093159,0.170403597348179,0.570618246104246,0.252729056926676,-0.328227123674082,-0.322676216634744,0.00628212598622999,-0.233422907408147,0.235548874712219",Fahrenheit 9/11
99861,-0.22298919921948399,"-0.857933548790544,0.198143076466516,-0.318417930790562,-0.213669914622086,0.175149162234297,0.663922867711848,0.318015216627776,0.1801378419627,0.322033571281064,-0.453541151591294",Avengers: Age of Ultron
6073,-0.0888114613048401,"0.142042544540685,-0.333754105621136,0.0856107924567345,0.32410460254139,0.0456711553167443,-0.459132722857622,0.0370851345579965,0.0657664487870799,0.0478946943271397,0.500951322768495",The Mexican
2359,-0.0951374430588559,"-0.348011074662284,0.507894678102426,0.174485046420843,0.236156016408673,0.101722430430335,-0.000484373979968075,0.314244926306653,-0.128056725553456,-0.0435869968607453,-0.182540340956342",Sicko
40805,-0.34592746269767405,"-0.704695670095934,0.351854948137893,-0.128186119917649,-0.184799181659045,0.298058378219791,0.182620501984543,0.244476550434961,0.247247143629254,0.370199642854967,0.0521009456946175",The Green Hornet
922,0.23568509045376398,"0.615013542992838,0.315328696460799,0.560411483423353,-0.296453163117432,-0.215227585048209,-0.138111840574417,-0.346757894942743,-0.639545235965056,-0.421270002472857,-0.116221769590386",Dead Man
12163,-0.11350585396341,"-0.46090945079286,0.901149333758261,0.453366958809933,-0.0943483807085999,0.143918396093178,-0.134893886593408,0.0745691928654125,-0.501422660920356,-0.15486213608866,-0.237580236371118",The Wrestler
10201,-0.28634660710243104,"-0.816887608492658,0.306459848520911,-0.242146562611225,0.0489048022785689,0.16218492896104,0.288587756723021,0.346571159201806,0.214642586099816,0.204360430920076,0.143034933241535",Yes Man
62177,-0.26964942927256497,"-0.86343428407698,0.257118064200573,-0.28332837267125,-0.0249378317455097,-0.0311729461009951,0.709640029140536,0.175202225933464,0.143522820336559,0.297319924164494,-0.132918610424766",Brave
109445,-0.231212635244386,"-0.893381326302491,0.131763061136443,-0.252508119217027,-0.0418134867670617,-0.121119927454049,0.855782870983082,0.337525141953201,0.225036759495431,0.388203738050237,-0.164048332310807",Frozen
215,-0.10524939263607999,"-0.692662922310751,0.116653171849475,0.0234412344618645,0.00724091147895403,0.518120948855795,-0.186023453872717,0.41009624406159,0.28056527681663,0.195985372213005,0.363067648939857",Saw II
2637,-0.102369874892514,"-0.0671417670496594,-0.128879702450461,0.0927421672141442,0.260053597689362,0.208179029862113,-0.491803347801686,0.220944506411291,0.0507095975520357,-0.0455930317651547,0.411632506543831",The Mothman Prophecies
1807,-0.122209834510082,"0.0528775688018627,0.428959600884187,0.324766208885596,0.323852007200299,-0.0680023721137484,0.0412348022226835,0.159512372155756,-0.550864568686297,-0.409220644062071,-0.4294243810262",Elephant
14337,-0.0185541969386811,"-0.309857781383374,0.675084920327747,0.256346179191933,-0.0033262523707091,0.195952685370796,-0.125085093932162,-0.0792988446651556,-0.442912786817463,-0.248868850133051,-0.542137904886345",Primer
80,0.20772313068912399,"-0.248099117604327,0.741631688044787,0.394429070905675,0.2885773753778,-0.254928824703996,0.0834009672113798,-0.169568174315006,-0.412856182228771,-0.204812367469738,0.069541692550505",Before Sunset
9081,-0.0381883158035126,"0.0508695226411875,0.469435018870947,0.36190451147968,0.221977596933497,0.071439631792025,-0.247725356519519,-0.218842693752762,-0.472879140732891,-0.45562646730012,-0.107196774839565",Waking Life
31011,-0.17042096646187196,"-0.680415651778992,0.768559748383634,-0.0852332461911824,-0.148022311580867,0.159647229538226,0.452601781738599,0.211415062151948,-0.0733396144462041,0.0364982019390024,-0.501040370425649",Mr. Nobody
2755,-0.0345017876102604,"0.134149932137326,0.211543200361373,0.338200559301834,0.505589635830766,-0.0777273787479753,-0.233150517097704,-0.219352501467623,-0.296656924070038,-0.293186251953331,0.324623754976865",About Schmidt
8067,-0.17525314746669102,"0.681508807028152,-0.48371894711303,0.170682437910269,-0.070742820272541,-0.274790000177063,-0.217560362435095,-0.092565476728896,0.00657661266265452,-0.0218868052782341,0.237769085243728",A Life Less Ordinary
10139,-0.21708523292166698,"-0.409726257033036,0.708525297890418,0.188641905460192,0.229891744294486,-0.19198235147211,0.225269007542567,0.15414706832719,-0.332581981417796,0.0469591233803897,-0.122324965364686",Milk
8461,-0.0958223193089873,"-0.231149151898293,0.713496576465319,0.228833200507042,-0.235706839572382,0.31540683017619,0.26189299812893,0.252824907963135,-0.0236348423180433,-0.0493156178656176,-0.516571040422381",Funny Games
3509,-0.16081597967049802,"-0.369940456236089,0.587078593861488,0.2817865917358,-0.120862450871123,0.321666644351681,-0.100543053219358,0.052546229287787,-0.435547231521721,-0.436227669785061,-0.387050352284111",A Scanner Darkly
77016,-0.35067021268568105,"-0.547868506042168,0.540923013358249,0.000280883678385766,-0.294116910981382,0.245148270903968,0.361762698370358,0.176521945177369,0.045948271358807,0.0662500364964411,-0.394711748222099",End of Watch
7512,-0.16038071736962697,"-0.523805578951766,0.38952309253969,0.114291035901451,-0.111414912520729,0.212263712773083,0.166984695005773,0.196355336857652,-0.0659288549983278,-0.051296964312851,-0.214028521663002",Idiocracy
1991,-0.0519222070485547,"-0.553343213764104,0.612753326628564,0.256518321491172,-0.129362283271842,0.330458164130463,0.00468379867635255,0.200148901063197,-0.228969297868228,-0.240036179383319,-0.499356681033533",Death Proof
72105,-0.233041830908615,"-0.834022380123766,0.465245345223433,-0.147153683971182,-0.262083155791436,0.212313950233962,0.524122180357025,0.302473509248423,0.229740777727038,0.301649162845714,0.0353230340116574",Ted
331214,-0.183089304193666,"-0.611024382633975,0.636462427081232,-0.119636305391095,-0.277408445243665,0.145035470527316,0.401375296645107,0.19045906308894,-0.152994154569906,0.123975097769629,-0.526798412658392",Band of Brothers
5708,-0.0958818233708308,"-0.205288157386967,0.569508913133482,0.129052662028519,0.174549066186548,0.0658982034168438,0.36827930365592,0.0544547374934442,-0.241629145489378,-0.37463854603422,-0.630449355508045",Control
9358,-0.213615951437932,"-0.505892031311292,-0.087356039740109,0.0959176455107499,0.0927159768334944,0.323884044509152,-0.334198500793506,0.408924718346756,0.367204738357688,0.459669547770372,0.520142129442288",Final Destination 2
4512,-0.170755575243597,"-0.226820226810194,0.62672922339829,0.195840749693019,-0.0447817801754215,0.0146939862927304,0.131871918595617,0.165493253644213,-0.309558041817473,-0.185829438813105,-0.61911397413258",The Assassination of Jesse James by the Coward Robert Ford
37495,-0.092725868116071,"-0.50254033126021,0.510592114796829,-0.0803314919066574,-0.0817147711867339,0.140156933781475,0.448289601536171,0.114748492906432,0.0714869450932589,-0.280847062476654,-0.560621133405975",Four Lions
18947,-0.126543501988578,"-0.678188881835849,0.524730950249908,-0.0376394970287692,0.136263664057635,0.0419910200338075,0.413708262783616,0.214596446195666,-0.057209964285859,0.0429559433882955,-0.200117247014667",The Boat That Rocked
2196,-0.00277225323004806,"-0.52617153583872,0.520133324387153,0.124429556486819,0.161727963912238,0.0847724989140025,0.15530687767832,0.265902810533269,-0.158222103636637,0.147106829709799,-0.0561473990274792",Death at a Funeral
6283,-0.0124311028002823,"0.423097251602306,-0.540580120088506,-0.000201822089285971,-0.229657993779397,-0.215324687330418,-0.0826806243680641,-0.291140223296062,0.15938103982075,0.159507563231216,0.682522603658245",MouseHunt
44629,-0.22418054500174697,"-0.307205570350961,0.59590563154093,0.177354160793838,-0.0688305101076769,0.066666485031516,0.488915824310802,0.0618383666192625,-0.181169365860233,-0.123784994147103,-0.636949939436798",Animal Kingdom
254320,-0.0799864797590706,"-0.450918481406265,0.752996548152757,-0.0929514394923224,-0.428559432714424,0.190003146712737,0.692702052339878,0.0688654994645437,-0.211426539827095,-0.23354931573509,-0.770356903164121",The Lobster
121986,-0.21046915636538396,"-0.195337595126802,0.825133351616194,0.0384550226701866,-0.331270111668079,0.0800702574787622,0.802397009406341,-0.0889423725463012,-0.293101850186121,-0.307982464408154,-0.54759499360532",Frances Ha
1381,-0.202651448086937,"-0.460017325119234,0.679562274677208,0.222837622903603,-0.060481262784885,0.247094472671878,0.0532869266222498,0.0722327735009084,-0.407742575137884,-0.192283388132153,-0.409670729106352",The Fountain
8923,-0.12529865806247698,"-0.661275653073344,0.312175682004699,0.0555089325913853,0.146860569934913,0.35144609881718,-0.142458077364301,0.344225635301425,0.00221795627493693,0.017007942861033,-0.197531655678247",Green Street Hooligans
122917,-0.37726264956241995,"-0.836913983334622,0.265982926704361,-0.256095569853096,-0.135560812525838,0.21958980050133,0.515533179769855,0.280827010824654,0.227398314881323,0.194041568716352,-0.308843888614439",The Hobbit: The Battle of the Five Armies
109414,-0.24329658325283804,"-0.599203256198375,0.616871626270431,-0.0885903172667048,-0.300970639251937,0.206624368270414,0.490905266163121,0.295530278747098,0.192208457851922,0.125025089506946,-0.167851598010482",This Is the End
7516,-0.22522057728015601,"-0.492833985723828,0.321916305385315,0.0737531423750684,0.0666322458698817,0.401720205599586,-0.0915618244079521,0.395066162583229,-0.0456602514473143,0.180541704951747,-0.0954301828928337",Smokin' Aces
13007,-0.09122080448143302,"-0.443328634104361,0.492613890636269,0.0620232823037907,0.110851426335042,0.0890306799681728,0.130776303235536,0.406613826358165,-0.225603507549633,-0.060870124376698,-0.330249820424197",Religulous
189,-0.198293371371887,"-0.646028763545598,0.621860884753976,-0.00334352336839525,-0.211000277427127,0.308137408640382,0.361345794933613,0.211598627483873,0.0206336727905098,0.0197447903789448,-0.408492218870345",Sin City: A Dame to Kill For
270303,-0.239224249551332,"-0.411872907602009,0.635532702502573,-0.100576276887893,-0.415407428688747,0.214537481234551,0.564142375826874,0.0909039719444806,-0.130185565379934,-0.036212539824055,-0.688213877466441",It Follows
3594,-0.28806660497879,"-0.600190642162713,0.364804158755402,-0.0689148470810395,-0.140965225184424,0.234754065640028,0.0150707727098908,0.417392791450966,0.121530641086406,0.211365585817526,0.0486014096751981",The Number 23
76025,-0.20311322456954897,"-0.344022316756833,0.686064287347722,0.0458221785441373,-0.242791070130788,0.161936552419957,0.591893119964453,0.0691120770679409,-0.049530955593359,-0.122332348828776,-0.731007087236184",Shame
1278,0.0214789521723846,"-0.222788766804595,0.593854743597166,0.163511587075091,0.173451200442187,-0.0930024419014791,0.270432786296201,0.190027766183243,-0.274409650211019,-0.258836128494027,-0.351587258150395",The Dreamers
34647,-0.174259661091315,"-0.398754608578101,0.513176605554434,0.0849728295232606,-0.271809616993234,0.196389267639267,0.686558035015142,-0.0766681075757767,-0.103796680297955,-0.39107055824596,-1.0669432800034",Enter the Void
9923,-0.240700281939784,"-0.30886896353613,0.530095139977861,0.0633825266638164,0.272980973072158,0.062190571476822,-0.3811373534948,0.45366822332487,0.0617801134104459,0.10240211605676,0.229714753969187",Domino
72113,-0.124483237043921,"-0.4615120947003,0.651870142891772,0.104657644287057,-0.116447851786715,0.0911782627210668,0.525057256090588,-0.0467089916340053,-0.112252288205713,-0.282150473815688,-0.443206449122269",Carnage
14295,0.155653839731471,"0.784481984967008,0.0609788105143561,0.480538569080515,0.465405141461222,-0.415518548564404,-0.256505436603511,-0.34635338565635,-0.49743205008992,-0.21021303021011,0.418413246659701",You Can Count on Me
1995,-0.179387376574879,"-0.432672091672756,-0.355991066722837,-0.263649047751587,0.36633778670295,0.269176782438545,-0.245080085327301,0.177519684477926,0.322610323291339,0.138506051967767,0.491340783895427",Lara Croft: Tomb Raider
4547,-0.22871719543228797,"-0.0728838765232488,0.0105243016792064,0.0665708630139439,0.347579777240369,0.289944435401643,-0.351072638963588,0.0851230439346911,0.0952834891727696,-0.0715581955646582,0.308772292258818",Panic Room
310,-0.208228576145558,"-0.52313435592498,-0.0735167026339391,-0.339078252487897,0.366152559632458,0.337197697899851,0.0968025480234369,0.10666440886794,0.312246586906189,0.146399390237858,0.046740175624579",Bruce Almighty
9446,-0.0448217135966041,"0.530055946476865,-0.440476421949497,-0.387059932445992,-0.677873253427088,-0.561783148268834,-0.114483331724305,-0.367328216342836,0.325343658215005,0.434293563704127,0.915075846161222",Jungle 2 Jungle
277,-0.16274734382715197,"-0.697278390567945,-0.0677064253393539,-0.217341388604075,0.256190216270706,0.481441678952173,-0.0644446508865937,0.245439272259635,0.337766612423448,0.0519578511718342,0.101205860213833",Underworld
818,0.115949539728361,"-0.288932467261795,-0.234357996926668,-0.17488626783483,0.470484224512404,0.39166093786086,-0.235293539053634,0.0152321578091859,0.335097939803354,-0.0124557876720752,0.326983714477872",Austin Powers in Goldmember
6538,-0.196613860144432,"-0.230089638277444,0.438470748842488,0.0174958308465727,0.311089504555887,0.0515228983220877,-0.0693425358868366,0.243477966823498,-0.120850964196338,0.142470889416333,-0.123485784835741",Charlie Wilson's War
334533,-0.273113743066065,"-0.638406729671935,0.632447442607281,-0.104014762377077,-0.297800676932217,0.111713925268325,0.600187646927804,0.141095998003692,0.0332893580015463,-0.0305090951214605,-0.535973906569027",Captain Fantastic
2310,-0.162980214744243,"-0.647257954748948,0.15645075006393,-0.0837996451443665,0.123723147792707,0.294679428418346,-0.100310424809071,0.300375296438188,0.139529998204354,0.236016639440258,0.0862829692538488",Beowulf
1911,-0.0394216823845586,"0.231917825929681,-0.623482413770508,-0.0747770140745025,0.0182169448849517,0.35175214893538,-0.469542248349924,-0.203605595713324,0.330175778055845,-0.115059233542983,0.173809984178113",The 13th Warrior
9894,0.0869522606570303,"0.663066955870026,-0.381585431563494,0.194735478431233,-0.549554581685448,-0.30220286432467,-0.193783904534053,-0.138287778515696,-0.000638467062865114,-0.103549392010686,0.238101823107161",The Cable Guy
8224,-0.0467950088258608,"0.364665999585449,-0.235215614211354,0.0928820788584544,-0.051363706247402,0.146779460748173,-0.476406014195454,-0.0639180229244976,0.0417366568490857,0.0291964879368218,0.253603663499958",8MM
15037,-0.0893846326094916,"0.50527807199923,-0.364527673951474,-0.010903903201459,0.0419952947057549,-0.224818397339777,-0.253482052948144,-0.149551290370827,0.281905083305428,0.108215767723245,0.828663133017823",Can't Hardly Wait
9563,-0.098012191587248,"0.282273165818856,-0.188736285152034,0.198624275159724,0.144424244024097,0.146087424947066,-0.516476079548151,-0.0493883772218675,0.0548702870725366,0.0267254819290056,0.186457699071533",Any Given Sunday
1439,-0.11051860867169,"0.278825036156848,-0.393384137566899,-0.0137088532626967,0.289442065795872,-0.261599606083344,-0.124948333107398,-0.132193908072926,0.199953607105335,0.243649299951842,0.835762995834728",Anna and the King
45317,-0.19784488020599303,"-0.565918648081218,0.731354469077568,0.0383859388769128,-0.167948467933973,0.0919149955076049,0.191986654140016,0.331662670552019,-0.222440447185699,0.128378159225285,-0.445035807512109",The Fighter
9781,-0.0276705475307343,"0.467920313408845,-0.289688579962207,0.311030340609992,-0.012002656697291,-0.0332147924846745,-0.596791982763622,0.0275700556135525,0.0841609856711743,0.0304684887461224,0.414127201831783",Detroit Rock City
9837,0.0597084489390305,"0.050335124936187,-0.653611283266319,-0.261453326026986,0.277045200285986,-0.299938753060545,0.204729641834697,-0.160125599093244,0.429574530889725,0.157272231616773,0.386061150694915",The Prince of Egypt
615,0.0136256345710098,"-0.437764251964991,0.0299188349062393,-0.0159314106587429,0.664934854534664,0.209651737827957,-0.26652674354386,0.10847530345708,0.151180082926706,0.0571133189261567,0.28719550145034",The Passion of the Christ
55931,-0.0022730663796403,"-0.455430808775082,0.316637175218057,0.0291985230701067,0.0988074433295301,0.503492191779064,-0.169495136519587,-0.0071830417267557,-0.0796048406357142,-0.178431226298755,-0.439477841807589",The Animatrix
9313,0.0419127243268499,"0.289387022855807,-0.641037843845299,-0.00843798456362228,0.0451456982488787,0.0153607677779297,-0.211667577718894,-0.118022180028002,0.349998548514652,0.170008658490548,0.502678186261616",The Man in the Iron Mask
201,-0.10268414805819198,"-0.346488325814537,-0.253276562177291,-0.0695796639525857,0.345679861975899,0.326717867308837,-0.37346716493205,0.0735774168538525,0.119773507387304,0.0022333309851891,0.0860547142860327",Star Trek: Nemesis
10428,0.258816999062727,"0.712892197829051,-0.568449920130618,-0.0399121233570915,-0.459633288276419,0.022328871068342,-0.203851635940539,-0.0556636306883651,0.0315551096334676,0.0025906526106058,0.0216998552362792",Hackers
9312,0.140664003929413,"0.894697635658677,-0.726192002344256,-0.0278429014142598,-0.742785633816585,-0.160580196224589,0.0703503208523457,-0.0412533124774763,0.132990212827716,0.151422545890104,0.162875219152187",Mortal Kombat
9489,-0.0366960751387721,"0.206957270193998,-0.671054276239563,-0.293652573670879,0.264733217635192,-0.441024584698468,0.302853282123308,0.0465074486316514,0.549284662086515,0.386770364067984,0.556105567485548",You've Got Mail
83542,-0.190553183900271,"-0.738587339696213,0.542214314829587,-0.0546268822788506,-0.262388703299194,0.118868902500438,0.46427594096153,0.246147106677523,-0.0194477186209626,0.087659765394513,-0.489740327877074",Cloud Atlas
82682,-0.35275094730261,"-0.764510569113145,0.363140770961771,-0.307616039087843,-0.192911793603026,0.321243721304575,0.477663294914877,0.222999630288519,0.174027253797515,0.283175755492172,-0.0115601230142769",Gangster Squad
1966,-0.0399808239406824,"-0.394934935488519,0.0854322692064409,0.122130213081754,0.264944085335507,0.1880249110221,-0.262298028063337,0.50796993117004,0.134046732756967,-0.038867360902754,0.143159496257649",Alexander
9071,0.0969493724828621,"1.20223797193621,-0.152527054913398,0.297575669950663,-0.460310068051877,-0.616830656768104,-0.138195058029312,-0.385950884222026,-0.443518867553295,-0.203704851643953,0.0348489268277632",Living in Oblivion
27265,-0.0597436939364254,"1.09626939809226,-0.391859940584018,0.0700256882792692,-0.299998856466707,-0.540916205166668,-0.110519595208223,-0.313914379416403,-0.215494190203938,0.00762074915770269,0.394220207517419",Mother
14112,-0.254337815613906,"0.513753592219427,-0.186954703825723,0.424361803705018,0.372067648509123,-0.0013868543866917,-0.257049589282824,-0.0691593142526445,-0.27107602207698,-0.183169871892205,0.063816728113656",Auto Focus
404,0.07701721946279301,"0.70074804488405,0.0556944187087171,0.472337457320116,0.0377623020360243,-0.3133787986315,-0.174581825336601,-0.421623488093475,-0.331771742149522,-0.339537291968528,0.273542875406581",The Straight Story
10778,-0.126859221995404,"0.21640384375103,0.421760891945056,0.464540722148139,0.256057434172166,0.0345052763114764,-0.324169904603531,-0.327041537157512,-0.58130446958061,-0.476970493932396,0.00131421836303287",The Man Who Wasn't There
9059,-0.0157387383208675,"1.04658996464205,-0.587296941312417,-0.0519669869148061,-0.869519473344108,-0.127042201883511,-0.104752741931551,-0.46998917838458,0.111924714195385,-0.0546631721919095,0.380321424214047",Tales from the Crypt: Demon Knight
157386,-0.241647035401974,"-0.507046064250343,0.828695060619489,-0.294122132707606,-0.330063049843553,0.0874921591557831,0.695258265673131,0.0992650125996076,0.0210805658548689,0.210190503046998,0.0824347453033808",The Spectacular Now
2252,-0.150744749022387,"-0.289104387843886,0.776957523463717,0.273863166805967,0.028590047014548,0.207438902809189,-0.124965653434075,0.146073073833601,-0.290371607490927,-0.116250357800212,-0.415830284798341",Eastern Promises
273248,-0.263323274216467,"-0.594295148178508,0.730849645127234,0.018240338948838,-0.47932598152652,0.0697976737183146,0.471400616297296,0.281904821165527,-0.159149559456914,0.00521747461284246,-0.64717594658159",The Hateful Eight
16550,-0.169955730181069,"0.565715421984719,0.0369788182504581,0.33413066844044,0.43009888583113,0.0615540121808923,-0.145853902633841,0.241433523756222,-0.341524535230066,-0.295564610593981,-0.343828812277251",Storytelling
2295,-0.147580284830702,"-0.452724287143947,0.319757141541201,0.209039137581987,0.133685660893746,0.326738085685069,-0.138008492804904,0.172078117778785,-0.102157392348654,-0.0970824230655533,-0.274233792298469",Clerks II
308,-0.051344487281568006,"-0.093899499552726,0.685238421583844,0.413719125200362,0.206141793112211,-0.0451034683188549,-0.107843719571671,-0.0442371943130166,-0.543559578230342,-0.271297897766427,-0.326460032079067",Broken Flowers
1730,0.10619726136391999,"0.0269876934901739,0.549004110432606,0.450005754993916,-0.0555953415048865,0.134280067878728,0.393776395580984,-0.0241362939873186,-0.398217597435075,-0.523602637007275,-0.846423108389055",INLAND EMPIRE
334541,-0.21318367578537803,"-0.373088458689566,0.786518539818287,-0.117092847980335,-0.314440488295833,0.0506586691993568,0.701562471374881,-0.00733149625653596,-0.111282482262594,-0.0994796173572315,-0.603093935884211",Manchester by the Sea
82693,-0.29425577325656,"-0.678025523788149,0.562813351977922,-0.0636887449379966,-0.132318950429323,-0.255852715831092,0.623391071225401,0.468461975464405,-0.0666294931020436,0.115306402051121,-0.161062427095054",Silver Linings Playbook
76203,-0.17510422180876,"-0.718503299294827,0.69830745849318,0.0493033150148112,-0.214459445506483,-0.0405188785330336,0.612756960094953,0.320005794386974,-0.0459442930001361,0.151829204989869,-0.449346475379609",12 Years a Slave
32562,-0.009248388342245329,"1.3136275520546,-0.234623912916913,0.132403033563602,-0.332502894565275,-0.749469602660099,0.0393419829419782,-0.284666481929348,-0.232754770454076,-0.0914860222955595,0.28913605947091",The Celluloid Closet
9675,-0.0180238773843694,"-0.169597782340332,0.554415657142631,0.506641521669876,0.456880743811517,0.146324549003845,-0.251113353267929,-0.366322961004567,-0.198502146688582,-0.38825272401245,0.228318429544583",Sideways
14283,0.0105243164693626,"0.528230871577061,-0.194175463483891,0.113615908794085,0.333853658971243,-0.262694573102529,-0.251329281975632,-0.430779906005264,0.0350341565119523,-0.270840502602663,0.514438519839757",The Red Violin
9285,-0.0682449599520303,"0.0859891028930799,-0.406169175074083,-0.048487523199677,0.224692764233371,0.268286425385564,-0.411678251517814,-0.104776364655022,0.522361192561522,-0.0922310465073436,0.623229163494814",Road Trip
14181,-0.0982787478585255,"0.311746790643926,-0.308998507747716,0.271327952357786,0.176989881303876,0.15452420804755,-0.502790289256221,-0.213631639614162,0.222998202119551,-0.28844490801311,0.426623367083334",Boiler Room
1642,-0.19845638966978799,"1.09678770715564,-0.533794624953109,0.058738189553924,-0.543956115485174,-0.641038517679379,-0.0117520187450359,0.33575551057596,-0.43275966086519,0.289573378236664,0.0593848853494856",The Net
9560,-0.0263427014568272,"0.905485741389134,-0.725141383930691,-0.0448999795474725,-0.572781230040666,-0.750387581856912,0.22210823024046,-0.0131782579689671,0.0811566292147785,0.287701201779208,0.469981908532117",A Walk in the Clouds
146216,-0.294309331880954,"-0.865448244977649,0.383990363033861,-0.196384831176923,-0.287941319213116,0.340002831140432,0.325665412305053,0.246004048214442,0.311152516665926,0.329273302740332,0.139283132061362",RED 2
9306,0.0620562568024353,"0.836010139128632,-0.476977742841048,-0.0811857980518885,-0.815474231851037,-0.317148458911636,-0.0863720719036339,-0.367709422246822,0.102735379946281,0.163661276137721,0.222964647912697",The Island of Dr. Moreau
